day,path,pv,total_time
"2017-11-30T05:40:43.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","62.599","0"
"2017-11-21T07:12:36.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","27.001","0"
"2017-11-21T01:04:31.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","20.789","0"
"2017-11-27T07:24:25.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","78.396","0"
"2017-11-30T04:10:24.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","40.598","0"
"2017-11-28T01:42:11.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","42.6","0"
"2017-12-04T06:22:48.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","24.799","0"
"2017-11-25T11:09:39.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","41.197","0"
"2017-11-29T00:41:21.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","45.601","0"
"2017-11-30T05:37:37.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","19.799","0"
"2017-11-27T07:03:25.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","21.775","0"
"2017-11-29T01:59:09.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","10.065","0"
"2017-12-02T00:57:37.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","13.399","0"
"2017-11-29T00:38:24.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","13.401","0"
"2017-11-23T08:19:00.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","52.8","0"
"2017-11-30T12:12:45.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","62.6","0"
"2017-11-26T12:22:14.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","70.001","0"
"2017-12-01T07:26:57.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","22.398","0"
"2017-11-30T12:10:10.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","30.2","0"
"2017-11-23T07:39:35.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","93.2","0"
"2017-11-30T12:55:05.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","62.6","0"
"2017-11-21T05:42:42.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","20.801","0"
"2017-11-28T09:02:50.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","73.604","0"
"2017-11-30T04:12:19.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","59.998","0"
"2017-11-29T12:14:38.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","45.801","0"
"2017-11-27T08:17:15.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","31.998","0"
"2017-11-29T01:46:07.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","81.601","0"
"2017-12-02T00:57:23.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","16.601","0"
"2017-11-29T03:55:58.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","32.199","0"
"2017-11-24T07:39:15.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","37.219","0"
"2017-11-21T06:51:21.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","39","0"
"2017-11-29T01:57:33.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","10.148","0"
"2017-11-23T07:31:55.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","37.001","0"
"2017-11-29T06:05:10.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","23.4","0"
"2017-11-29T12:13:52.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","30.361","0"
"2017-12-04T09:47:25.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","41.406","0"
"2017-11-22T02:12:40.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","20.198","0"
"2017-11-27T01:47:36.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","11.8","0"
"2017-11-22T09:24:20.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","10.271","0"
"2017-11-30T12:14:10.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","85.201","0"
"2017-11-30T04:05:14.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","29.596","0"
"2017-11-21T06:50:09.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","17.799","0"
"2017-12-04T09:12:34.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","62.6","0"
"2017-11-30T03:23:12.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","19.399","0"
"2017-11-29T01:58:59.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","65.95","0"
"2017-11-28T11:48:31.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","21.8","0"
"2017-12-02T00:58:12.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","34.998","0"
"2017-12-01T02:41:26.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","16.001","0"
"2017-12-03T13:02:05.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","26.067","0"
"2017-11-26T12:21:03.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","50.199","0"
"2017-11-24T02:46:42.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","43.601","0"
"2017-11-30T04:04:29.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","16.001","0"
"2017-12-01T02:41:43.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","16.601","0"
"2017-11-22T06:05:18.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","32.8","0"
"2017-11-24T01:48:52.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","20.199","0"
"2017-11-22T01:30:33.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","10.225","0"
"2017-11-27T00:10:20.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","112.004","0"
"2017-11-28T09:04:14.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","83.4","0"
"2017-11-30T12:09:39.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","20.4","0"
"2017-11-21T07:13:34.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","41.198","0"
"2017-11-27T01:48:25.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","31.6","0"
"2017-11-27T22:54:08.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","19.905","0"
"2017-12-01T09:34:04.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","10.405","0"
"2017-11-26T11:02:02.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","18.319","0"
"2017-11-27T03:15:22.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","32.602","0"
"2017-11-28T10:14:19.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","21.799","0"
"2017-11-28T02:54:53.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","28.8","0"
"2017-11-30T19:32:08.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","30.566","0"
"2017-12-04T00:51:35.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","61.596","0"
"2017-11-28T09:32:22.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","40.8","0"
"2017-11-29T00:40:35.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","28.2","0"
"2017-12-01T06:40:47.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","12.202","0"
"2017-11-27T07:03:03.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","10.024","0"
"2017-11-28T08:59:01.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","30.8","0"
"2017-11-30T03:22:52.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","15.202","0"
"2017-11-30T12:52:31.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","40.8","0"
"2017-11-21T05:42:21.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","18.201","0"
"2017-11-27T07:20:50.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","33.749","0"
"2017-11-23T07:27:04.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","15.802","0"
"2017-12-01T02:07:18.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","20.179","0"
"2017-11-24T02:45:59.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","22.601","0"
"2017-11-28T01:42:58.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","36.397","0"
"2017-11-29T01:50:51.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","84.799","0"
"2017-11-30T12:53:23.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","51.999","0"
"2017-11-26T12:24:28.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","71.199","0"
"2017-11-21T05:57:40.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","41.943","0"
"2017-12-04T09:16:21.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","13.198","0"
"2017-11-23T08:18:08.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","41.199","0"
"2017-12-04T06:24:03.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","50.999","0"
"2017-12-04T00:50:33.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","48.2","0"
"2017-11-22T06:04:45.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","13","0"
"2017-11-28T09:01:37.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","53.8","0"
"2017-12-03T13:01:39.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","23.289","0"
"2017-11-27T07:12:42.000Z","/cong-lai-nowebapurinochang-shi-wobian-eru-service-workergamotarasuwebnowei-lai/","1","38.8","0"
"2017-11-30T07:46:59.000Z","/storepattern-for-component-based-web-application/","1","17.402","0"
"2017-11-28T00:52:03.000Z","/storepattern-for-component-based-web-application/","1","5.201","0"
"2017-11-28T00:53:51.000Z","/storepattern-for-component-based-web-application/","1","26","0"
"2017-12-04T05:28:04.000Z","/storepattern-for-component-based-web-application/","1","18.801","0"
"2017-12-02T05:21:10.000Z","/storepattern-for-component-based-web-application/","1","52.997","0"
"2017-11-21T05:00:08.000Z","/storepattern-for-component-based-web-application/","1","36.603","0"
"2017-12-04T02:32:01.000Z","/storepattern-for-component-based-web-application/","1","12.999","0"
"2017-11-28T00:51:52.000Z","/storepattern-for-component-based-web-application/","1","31.201","0"
"2017-12-02T07:38:37.000Z","/storepattern-for-component-based-web-application/","1","45.6","0"
"2017-11-21T01:57:08.000Z","/storepattern-for-component-based-web-application/","1","52.301","0"
"2017-11-21T07:43:06.000Z","/storepattern-for-component-based-web-application/","1","33.399","0"
"2017-11-22T08:16:42.000Z","/storepattern-for-component-based-web-application/","1","37.602","0"
"2017-11-21T05:01:03.000Z","/storepattern-for-component-based-web-application/","1","40.202","0"
"2017-11-21T16:37:54.000Z","/storepattern-for-component-based-web-application/","1","16.147","0"
"2017-11-22T00:10:19.000Z","/storepattern-for-component-based-web-application/","1","13.796","0"
"2017-12-04T02:33:00.000Z","/storepattern-for-component-based-web-application/","1","14.796","0"
"2017-11-28T02:49:48.000Z","/storepattern-for-component-based-web-application/","1","12.677","0"
"2017-11-21T01:47:49.000Z","/storepattern-for-component-based-web-application/","1","45.998","0"
"2017-11-30T07:46:42.000Z","/storepattern-for-component-based-web-application/","1","60.004","0"
"2017-12-03T08:01:24.000Z","/storepattern-for-component-based-web-application/","1","22","0"
"2017-11-28T02:51:23.000Z","/storepattern-for-component-based-web-application/","1","47.41","0"
"2017-12-02T05:26:47.000Z","/storepattern-for-component-based-web-application/","1","102.997","0"
"2017-11-28T02:45:13.000Z","/storepattern-for-component-based-web-application/","1","14.561","0"
"2017-12-04T09:58:20.000Z","/storepattern-for-component-based-web-application/","1","20.001","0"
"2017-12-02T05:29:43.000Z","/storepattern-for-component-based-web-application/","1","118.596","0"
"2017-12-02T05:22:31.000Z","/storepattern-for-component-based-web-application/","1","50.801","0"
"2017-11-22T00:33:53.000Z","/storepattern-for-component-based-web-application/","1","12.149","0"
"2017-11-27T08:57:04.000Z","/storepattern-for-component-based-web-application/","1","19.458","0"
"2017-12-02T07:37:27.000Z","/storepattern-for-component-based-web-application/","1","26.4","0"
"2017-11-22T00:37:18.000Z","/storepattern-for-component-based-web-application/","1","61.938","0"
"2017-11-21T01:42:31.000Z","/storepattern-for-component-based-web-application/","1","12.001","0"
"2017-11-21T01:48:38.000Z","/storepattern-for-component-based-web-application/","1","48.601","0"
"2017-11-21T07:44:44.000Z","/storepattern-for-component-based-web-application/","1","41.4","0"
"2017-11-22T00:42:25.000Z","/storepattern-for-component-based-web-application/","1","71.283","0"
"2017-12-04T07:47:33.000Z","/storepattern-for-component-based-web-application/","1","14.399","0"
"2017-11-28T02:50:37.000Z","/storepattern-for-component-based-web-application/","1","30.2","0"
"2017-12-04T07:47:18.000Z","/storepattern-for-component-based-web-application/","1","15.6","0"
"2017-11-28T02:52:00.000Z","/storepattern-for-component-based-web-application/","1","15.601","0"
"2017-11-28T02:50:14.000Z","/storepattern-for-component-based-web-application/","1","32.961","0"
"2017-12-01T14:48:58.000Z","/storepattern-for-component-based-web-application/","1","20.397","0"
"2017-11-21T01:20:26.000Z","/storepattern-for-component-based-web-application/","1","13.022","0"
"2017-11-21T01:20:44.000Z","/storepattern-for-component-based-web-application/","1","17.378","0"
"2017-12-02T07:37:51.000Z","/storepattern-for-component-based-web-application/","1","24.602","0"
"2017-11-27T08:56:45.000Z","/storepattern-for-component-based-web-application/","1","12.811","0"
"2017-11-21T01:46:44.000Z","/storepattern-for-component-based-web-application/","1","14.801","0"
"2017-11-21T01:21:29.000Z","/storepattern-for-component-based-web-application/","1","44.602","0"
"2017-11-22T00:14:38.000Z","/storepattern-for-component-based-web-application/","1","50.199","0"
"2017-11-22T00:11:40.000Z","/storepattern-for-component-based-web-application/","1","44.8","0"
"2017-12-02T05:20:18.000Z","/storepattern-for-component-based-web-application/","1","21.402","0"
"2017-11-21T16:31:09.000Z","/storepattern-for-component-based-web-application/","1","10.386","0"
"2017-11-21T01:54:40.000Z","/storepattern-for-component-based-web-application/","1","38.6","0"
"2017-11-21T16:33:55.000Z","/storepattern-for-component-based-web-application/","1","19.679","0"
"2017-11-21T07:42:32.000Z","/storepattern-for-component-based-web-application/","1","19.8","0"
"2017-11-24T22:11:26.000Z","/storepattern-for-component-based-web-application/","1","10.6","0"
"2017-11-21T16:38:07.000Z","/storepattern-for-component-based-web-application/","1","13.844","0"
"2017-12-03T08:02:44.000Z","/storepattern-for-component-based-web-application/","1","52","0"
"2017-11-22T00:12:22.000Z","/storepattern-for-component-based-web-application/","1","43","0"
"2017-11-28T02:50:07.000Z","/storepattern-for-component-based-web-application/","1","18.523","0"
"2017-11-21T01:42:57.000Z","/storepattern-for-component-based-web-application/","1","26.401","0"
"2017-11-22T00:34:16.000Z","/storepattern-for-component-based-web-application/","1","23.464","0"
"2017-11-22T07:27:58.000Z","/storepattern-for-component-based-web-application/","1","21.8","0"
"2017-11-28T02:51:44.000Z","/storepattern-for-component-based-web-application/","1","14.4","0"
"2017-12-01T08:38:05.000Z","/storepattern-for-component-based-web-application/","1","11.801","0"
"2017-11-22T00:35:39.000Z","/storepattern-for-component-based-web-application/","1","55.056","0"
"2017-11-21T01:47:04.000Z","/storepattern-for-component-based-web-application/","1","20.768","0"
"2017-12-02T05:23:34.000Z","/storepattern-for-component-based-web-application/","1","62.196","0"
"2017-11-22T00:38:44.000Z","/storepattern-for-component-based-web-application/","1","85.998","0"
"2017-11-22T00:13:48.000Z","/storepattern-for-component-based-web-application/","1","85.602","0"
"2017-11-28T02:49:41.000Z","/storepattern-for-component-based-web-application/","1","10.057","0"
"2017-11-22T00:10:54.000Z","/storepattern-for-component-based-web-application/","1","34.401","0"
"2017-11-22T08:14:39.000Z","/storepattern-for-component-based-web-application/","1","97.8","0"
"2017-11-27T11:29:40.000Z","/storepattern-for-component-based-web-application/","1","19.805","0"
"2017-11-21T01:43:21.000Z","/storepattern-for-component-based-web-application/","1","24.8","0"
"2017-11-22T07:27:36.000Z","/storepattern-for-component-based-web-application/","1","12.6","0"
"2017-12-02T05:25:03.000Z","/storepattern-for-component-based-web-application/","1","89.999","0"
"2017-11-22T00:10:06.000Z","/storepattern-for-component-based-web-application/","1","17.805","0"
"2017-11-21T05:00:23.000Z","/storepattern-for-component-based-web-application/","1","14.801","0"
"2017-11-30T05:48:50.000Z","/storepattern-for-component-based-web-application/","1","10.004","0"
"2017-11-22T08:14:57.000Z","/storepattern-for-component-based-web-application/","1","18.002","0"
"2017-11-29T09:56:36.000Z","/storepattern-for-component-based-web-application/","1","11.4","0"
"2017-11-30T07:45:22.000Z","/storepattern-for-component-based-web-application/","1","10.426","0"
"2017-11-30T05:49:10.000Z","/storepattern-for-component-based-web-application/","1","19.995","0"
"2017-11-27T07:07:20.000Z","/storepattern-for-component-based-web-application/","1","39.603","0"
"2017-11-22T00:19:23.000Z","/storepattern-for-component-based-web-application/","1","70.599","0"
"2017-12-02T05:21:21.000Z","/storepattern-for-component-based-web-application/","1","2.601","0"
"2017-11-27T14:07:28.000Z","/storepattern-for-component-based-web-application/","1","21.802","0"
"2017-12-02T07:39:24.000Z","/storepattern-for-component-based-web-application/","1","47.801","0"
"2017-11-27T14:07:06.000Z","/storepattern-for-component-based-web-application/","1","10.6","0"
"2017-12-04T04:13:28.000Z","/storepattern-for-component-based-web-application/","1","21.6","0"
"2017-12-04T04:13:07.000Z","/storepattern-for-component-based-web-application/","1","10.6","0"
"2017-11-21T07:44:03.000Z","/storepattern-for-component-based-web-application/","1","57.202","0"
"2017-11-22T08:16:05.000Z","/storepattern-for-component-based-web-application/","1","134.396","0"
"2017-11-28T02:50:35.000Z","/storepattern-for-component-based-web-application/","1","21.299","0"
"2017-12-04T05:27:45.000Z","/storepattern-for-component-based-web-application/","1","12.802","0"
"2017-11-29T07:22:22.000Z","/storepattern-for-component-based-web-application/","1","30.602","0"
"2017-11-30T07:45:43.000Z","/storepattern-for-component-based-web-application/","1","19.576","0"
"2017-11-27T08:57:34.000Z","/storepattern-for-component-based-web-application/","1","28.667","0"
"2017-11-30T08:10:12.000Z","/storepattern-for-component-based-web-application/","1","47.001","0"
"2017-11-28T15:31:27.000Z","/storepattern-for-component-based-web-application/","1","15.6","0"
"2017-11-21T16:34:25.000Z","/storepattern-for-component-based-web-application/","1","30.635","0"
"2017-11-22T00:34:43.000Z","/storepattern-for-component-based-web-application/","1","26.93","0"
"2017-12-04T02:32:47.000Z","/storepattern-for-component-based-web-application/","1","44.602","0"
"2017-12-02T05:27:45.000Z","/storepattern-for-component-based-web-application/","1","58.197","0"
"2017-11-22T00:16:28.000Z","/storepattern-for-component-based-web-application/","1","109.801","0"
"2017-11-21T01:49:06.000Z","/storepattern-for-component-based-web-application/","1","26.997","0"
"2017-12-03T08:01:52.000Z","/storepattern-for-component-based-web-application/","1","28.6","0"
"2017-11-22T00:36:16.000Z","/storepattern-for-component-based-web-application/","1","37.187","0"
"2017-12-04T07:48:04.000Z","/storepattern-for-component-based-web-application/","1","30.599","0"
"2017-12-02T05:21:40.000Z","/storepattern-for-component-based-web-application/","1","27.597","0"
"2017-11-22T10:40:46.000Z","/plaid-engineers-development-environment/","1","19.8","0"
"2017-11-30T23:15:20.000Z","/plaid-engineers-development-environment/","1","20.188","0"
"2017-11-25T03:28:56.000Z","/plaid-engineers-development-environment/","1","12.2","0"
"2017-12-01T15:48:22.000Z","/plaid-engineers-development-environment/","1","10.105","0"
"2017-11-25T17:00:23.000Z","/plaid-engineers-development-environment/","1","20.199","0"
"2017-12-01T07:29:30.000Z","/plaid-engineers-development-environment/","1","35.192","0"
"2017-11-28T11:29:21.000Z","/plaid-engineers-development-environment/","1","19.51","0"
"2017-11-21T14:22:19.000Z","/plaid-engineers-development-environment/","1","29.399","0"
"2017-11-22T13:18:23.000Z","/plaid-engineers-development-environment/","1","15.8","0"
"2017-11-22T06:29:39.000Z","/plaid-engineers-development-environment/","1","51.806","0"
"2017-12-04T14:01:08.000Z","/plaid-engineers-development-environment/","1","34.401","0"
"2017-11-22T07:21:42.000Z","/plaid-engineers-development-environment/","1","17.201","0"
"2017-12-03T15:52:33.000Z","/plaid-engineers-development-environment/","1","15.799","0"
"2017-12-02T13:59:24.000Z","/plaid-engineers-development-environment/","1","33.599","0"
"2017-11-27T15:08:07.000Z","/plaid-engineers-development-environment/","1","10.077","0"
"2017-11-28T14:56:10.000Z","/plaid-engineers-development-environment/","1","10.805","0"
"2017-11-27T14:07:33.000Z","/plaid-engineers-development-environment/","1","30.589","0"
"2017-11-29T15:23:01.000Z","/plaid-engineers-development-environment/","1","49.799","0"
"2017-11-28T08:48:46.000Z","/plaid-engineers-development-environment/","1","12.597","0"
"2017-12-02T02:30:35.000Z","/plaid-engineers-development-environment/","1","30.599","0"
"2017-11-21T14:21:47.000Z","/plaid-engineers-development-environment/","1","20.998","0"
"2017-12-01T02:54:39.000Z","/plaid-engineers-development-environment/","1","21.202","0"
"2017-12-03T13:33:36.000Z","/plaid-engineers-development-environment/","1","19.799","0"
"2017-12-01T01:41:39.000Z","/plaid-engineers-development-environment/","1","10.203","0"
"2017-11-23T00:38:29.000Z","/plaid-engineers-development-environment/","1","63.401","0"
"2017-11-26T02:59:02.000Z","/plaid-engineers-development-environment/","1","10.048","0"
"2017-11-22T13:19:10.000Z","/plaid-engineers-development-environment/","1","27.001","0"
"2017-12-02T12:52:13.000Z","/plaid-engineers-development-environment/","1","41.135","0"
"2017-11-22T07:27:26.000Z","/plaid-engineers-development-environment/","1","84.205","0"
"2017-11-23T00:35:55.000Z","/plaid-engineers-development-environment/","1","33.802","0"
"2017-11-23T11:32:08.000Z","/plaid-engineers-development-environment/","1","28.003","0"
"2017-11-21T09:11:15.000Z","/plaid-engineers-development-environment/","1","22.718","0"
"2017-11-27T14:52:02.000Z","/plaid-engineers-development-environment/","1","16.201","0"
"2017-11-26T12:10:38.000Z","/plaid-engineers-development-environment/","1","19","0"
"2017-11-28T12:58:48.000Z","/plaid-engineers-development-environment/","1","15","0"
"2017-11-23T00:37:25.000Z","/plaid-engineers-development-environment/","1","49.4","0"
"2017-12-04T09:02:37.000Z","/plaid-engineers-development-environment/","1","19.599","0"
"2017-11-29T10:33:47.000Z","/plaid-engineers-development-environment/","1","45.783","0"
"2017-11-22T11:56:10.000Z","/plaid-engineers-development-environment/","1","51.602","0"
"2017-12-02T02:28:12.000Z","/plaid-engineers-development-environment/","1","13.201","0"
"2017-11-29T12:02:31.000Z","/plaid-engineers-development-environment/","1","42.401","0"
"2017-11-25T04:39:10.000Z","/plaid-engineers-development-environment/","1","11.2","0"
"2017-12-03T04:04:26.000Z","/plaid-engineers-development-environment/","1","49.198","0"
"2017-12-02T02:30:05.000Z","/plaid-engineers-development-environment/","1","56.402","0"
"2017-11-26T02:59:29.000Z","/plaid-engineers-development-environment/","1","26.925","0"
"2017-11-30T02:30:06.000Z","/plaid-engineers-development-environment/","1","40.884","0"
"2017-12-02T15:20:18.000Z","/plaid-engineers-development-environment/","1","20.4","0"
"2017-12-04T01:46:32.000Z","/plaid-engineers-development-environment/","1","44.401","0"
"2017-12-04T12:27:30.000Z","/plaid-engineers-development-environment/","1","15.001","0"
"2017-11-28T13:00:47.000Z","/plaid-engineers-development-environment/","1","39.399","0"
"2017-12-03T10:22:14.000Z","/plaid-engineers-development-environment/","1","64.712","0"
"2017-11-22T07:24:49.000Z","/plaid-engineers-development-environment/","1","119.208","0"
"2017-12-04T01:31:37.000Z","/plaid-engineers-development-environment/","1","14.885","0"
"2017-12-04T01:43:29.000Z","/plaid-engineers-development-environment/","1","96.457","0"
"2017-11-22T02:59:57.000Z","/plaid-engineers-development-environment/","1","29.801","0"
"2017-12-02T08:56:24.000Z","/plaid-engineers-development-environment/","1","24.601","0"
"2017-11-23T11:31:19.000Z","/plaid-engineers-development-environment/","1","11.201","0"
"2017-11-28T15:10:24.000Z","/plaid-engineers-development-environment/","1","20.201","0"
